date,max_wind_ms,mean_wind_ms,max_gust_ms
1993-07-05,9.054023549348633,8.228064386337184,11.982127
1993-07-06,8.69194228861566,7.928221093593065,11.696019
1993-07-07,9.500200262856612,7.4487641207275,12.277085
1993-07-08,9.173189524351985,8.7703732189988,12.11999
1993-07-09,9.846682293919105,9.002094374246292,13.042699
1993-07-10,13.627377674581162,11.592178554726031,18.413023
1993-07-11,13.2467462390915,9.577773694084948,18.895885
1993-07-12,9.276687134659223,7.673593995510502,12.537025
1993-07-13,8.707039006184665,8.16632960422336,12.243077
1993-07-14,9.424711768062352,7.964892141892128,12.995571
1993-07-15,8.867163340321254,8.255861513882863,12.231168
1993-07-16,8.300489691660442,7.04709837545653,11.297268
1993-07-17,6.338110862402548,5.4425541423757275,9.320337
1993-07-18,8.180992527711384,6.949125134887696,11.180843
1993-07-19,8.607213773861638,7.294372339776711,11.998562
1993-07-20,8.127996998137938,6.712579201528031,12.191783
1993-07-21,10.490229309694092,9.035798925030422,14.266632
1993-07-22,10.973844620884844,9.163589858170283,15.661435
1993-07-23,9.997865410760669,9.03589756871237,13.72994
1993-07-24,10.46828085326508,9.503130645005323,15.642353
1993-07-25,9.79834658429615,9.106853557462507,13.91733
1993-07-26,8.908558648270148,7.132027596251793,12.258726
1993-07-27,7.826839219079169,7.012723436143034,10.904143
1993-07-28,8.590145224738212,7.332291798086222,11.143681
1993-07-29,7.881642393617358,7.140397958685816,10.326725
1993-07-30,8.599850943740051,7.786684424371318,11.510262
1993-07-31,9.969863934943758,8.629108633357752,13.210431
1993-08-01,9.391286286703698,8.565033203115096,12.105133
1993-08-02,10.1608579171474,9.122102235210182,13.406536
1993-08-03,10.18234886294867,8.864763270993487,13.64994
1993-08-04,9.493453739564542,7.9899045724391975,12.592726
1993-08-05,7.201314814388575,5.5525352510443255,9.607729
1993-08-06,6.69129881561828,5.891710547249815,9.442339
1993-08-07,9.501947409546558,8.375627986498914,13.344916
1993-08-08,9.316893503841731,8.109302219197122,12.001556
1993-08-09,7.897052576619168,7.0697287311196,11.064505
1993-08-10,8.707588478372001,7.838218769183028,11.397267
1993-08-11,9.396921051231791,8.758383428604429,12.673269
1993-08-12,10.353531691114796,9.57291610209108,13.598563
1993-08-13,9.790766477530148,8.487341215570478,12.957587
1993-08-14,9.287087261781293,8.742817832618929,13.024685
1993-08-15,11.503548473629978,9.86922814232239,14.755716
1993-08-16,8.059494069530908,6.897927447635374,10.6177845
1993-08-17,5.998713693573823,5.403891881993678,8.470487
1993-08-18,6.987810558954255,6.2332211802668605,9.0713215
1993-08-19,7.572765971926755,6.617920818478776,9.877448
1993-08-20,8.320174500187823,7.649344089491666,10.7498665
1993-08-21,8.766422221791133,7.592227153902128,11.550225
1993-08-22,7.162179419266413,6.43170052753729,9.585973
1993-08-23,6.6889506066507565,5.6791674063851785,8.916886
1993-08-24,7.696730878111972,6.425063094218081,10.089477
1993-08-25,8.298802583629755,7.517779765852385,11.061196
1993-08-26,8.37115836058023,7.636104345247277,10.834733
1993-08-27,7.467332166024375,5.625083585241502,11.049141
1993-08-28,5.0256265401381635,3.7864890661955286,8.169707
1993-08-29,5.3061043656951385,3.8429622421569483,8.345506
