date,max_swh_m,mean_swh_m
1994-07-08,1.5076889,1.4454768166666667
1994-07-09,1.5216087,1.4202501375
1994-07-10,1.4954183,1.4364156833333332
1994-07-11,1.3978759,1.278545775
1994-07-12,1.4420457,1.3075945625
1994-07-13,1.7578801,1.6075252291666666
1994-07-14,1.5691178,1.4779686291666667
1994-07-15,1.3860143,1.1454208008333333
1994-07-16,1.1525742,1.0784323708333334
1994-07-17,1.3666972,1.2322947916666667
1994-07-18,1.5212275,1.273932
1994-07-19,1.3324995,1.2141665333333334
1994-07-20,1.4651809,1.3414179833333333
1994-07-21,1.6940264,1.5488529416666668
1994-07-22,1.8964208,1.7304092458333333
1994-07-23,1.5263659,1.3500350041666667
1994-07-24,1.3106748,1.2211364291666666
1994-07-25,1.1935061,1.1000666666666667
1994-07-26,1.3230026,1.2442390625
1994-07-27,1.6483686,1.4672426791666666
1994-07-28,1.6256888,1.5720084666666667
1994-07-29,1.5974529,1.5385110208333332
1994-07-30,1.8724303,1.6946362625
1994-07-31,1.7222767,1.3770861083333334
1994-08-01,1.2454721,1.1659698875
1994-08-02,1.3202596,1.2098630875
1994-08-03,1.124724,1.0652038708333333
1994-08-04,1.2197267,1.1611733874999999
1994-08-05,1.310887,1.2162214791666668
1994-08-06,1.1894441,1.1285699516666667
1994-08-07,1.1018114,1.0383659133333334
1994-08-08,1.2191473,1.0954581983333334
1994-08-09,1.3474245,1.2699766833333332
1994-08-10,1.6011839,1.3340086916666667
1994-08-11,1.4273146,1.2748965125
1994-08-12,1.2105274,1.1409938416666667
1994-08-13,1.5727162,1.4861233708333332
1994-08-14,1.689435,1.5289390916666667
1994-08-15,1.3940955,1.3291641
1994-08-16,1.5114566,1.3637115208333332
1994-08-17,1.5535079999999999,1.4010127958333334
1994-08-18,1.6077021,1.5090926333333332
1994-08-19,1.4487022,1.2543338958333334
1994-08-20,1.1812674,1.1246598625
1994-08-21,1.2200422,1.1910540541666668
1994-08-22,1.5713992,1.3778262833333332
1994-08-23,1.70763,1.576952175
1994-08-24,1.6593195,1.5580574041666666
1994-08-25,1.4351408,1.2233175083333334
1994-08-26,1.0094391,0.9144186825
1994-08-27,0.9495934,0.8790239954166666
1994-08-28,1.0707881,0.99502931625
1994-08-29,1.0818837,1.0276668695833333
1994-08-30,1.3996487,1.2476052
1994-08-31,1.5106312,1.4134632083333334
1994-09-01,1.4238058,1.3596053583333334
1994-09-02,1.3430042,1.2654670166666666
1994-09-03,1.102976,1.0038135716666667
1994-09-04,1.5464944,1.2805379583333334
1994-09-05,1.9165611,1.5925810666666667
1994-09-06,1.3957518,1.3394246666666667
1994-09-07,1.3796958,1.3421410041666666
1994-09-08,1.5118968,1.4306152291666667
1994-09-09,1.7033592,1.5590220833333333
1994-09-10,2.9726343,2.3165525458333334
1994-09-11,2.8641872,2.127401304166667
1994-09-12,1.5569667,1.3537507
1994-09-13,1.210875,1.1379390166666667
1994-09-14,1.2867709,1.153301325
1994-09-15,1.826271,1.5814964375
1994-09-16,1.7918655000000001,1.6069557708333333
1994-09-17,1.6183008,1.401672675
1994-09-18,1.5850799,1.4477610333333333
1994-09-19,1.5875105,1.4076184833333334
1994-09-20,1.2614028,1.1942201041666667
1994-09-21,1.1302181,1.0647913041666666
1994-09-22,1.0482757,0.9946669120833334
1994-09-23,1.2011915,1.1330873958333334
1994-09-24,1.0830055,0.9757180908333334
1994-09-25,1.1551188,1.03842758
1994-09-26,1.0517116,0.9681644366666666
1994-09-27,1.2834871,1.2061724416666666
1994-09-28,1.2268283,1.1031465016666666
1994-09-29,0.95943075,0.8377861495833333
1994-09-30,0.7904236,0.7542684525
1994-10-01,0.7591935,0.7407836525
1994-10-02,0.9062151,0.8285106454166666
1994-10-03,0.9831941,0.9213206845833333
1994-10-04,0.8556282,0.8312838604166667
1994-10-05,0.8658907,0.8259757533333333
1994-10-06,0.910603,0.7971647991666667
1994-10-07,1.1538917,1.0756711995833335
1994-10-08,1.2144592,1.1103529445833333
1994-10-09,1.0221665,0.9147885195833333
1994-10-10,0.8970931,0.87494126
1994-10-11,0.86173385,0.84609135625
1994-10-12,0.9117066,0.8676072170833333
1994-10-13,0.8946319,0.8562144854166667
1994-10-14,0.98401797,0.9045241883333334
1994-10-15,1.2636251,1.1540710116666666
1994-10-16,1.3162749,1.1851343083333334
1994-10-17,1.2420918,1.0462943191666667
1994-10-18,1.1995466,1.0043956054166667
1994-10-19,1.2320441,1.1861189875
1994-10-20,1.4089284,1.3188408208333333
1994-10-21,1.4486307,1.3902552541666666
1994-10-22,1.3026304,1.2492790291666667
1994-10-23,1.2922355,1.2466347583333333
1994-10-24,1.2541847,1.2101034125
1994-10-25,1.2668953,1.1586503166666666
1994-10-26,1.0373023,0.9433922316666666
1994-10-27,0.85929406,0.82677450875
1994-10-28,1.0100185,0.9643445758333333
1994-10-29,1.1864648,1.0933884249999999
1994-10-30,1.3880736,1.2526977
1994-10-31,1.2682065,1.1985121916666668
1994-11-01,1.4034584,1.3290958
1994-11-02,1.3901134,1.3165432333333333
1994-11-03,1.2372531,1.1940121625
1994-11-04,1.1698552,1.0938540416666667
1994-11-05,1.1248037,1.0690974458333333
1994-11-06,1.3692042,1.2664999208333334
1994-11-07,1.388339,1.3017385375
1994-11-08,1.2924242,1.2130720833333333
1994-11-09,1.2429575,1.1854743166666666
1994-11-10,1.3460875,1.2564709708333333
1994-11-11,1.2350955,1.11825377
1994-11-12,0.9440471,0.8687202941666666
1994-11-13,1.0176054,0.9481933416666667
1994-11-14,1.034722,0.9915320854166667
1994-11-15,1.0207524,0.9716328762499999
1994-11-16,0.9966837,0.9670130466666667
1994-11-17,1.3572756,1.2195492000000001
1994-11-18,1.3050358,1.1999045375
1994-11-19,1.1027124,1.029196655
1994-11-20,1.2097604,1.0859404891666666
1994-11-21,1.571646,1.3447737541666667
1994-11-22,1.4973294,1.4086025375
1994-11-23,1.4751189,1.364830475
1994-11-24,1.1050636,0.971195335
1994-11-25,1.114679,0.9262798029166667
1994-11-26,1.5075783,1.3955559333333334
1994-11-27,1.4055048,1.3553848541666667
1994-11-28,1.9744024,1.6495865125
1994-11-29,2.2153838,2.076264525
1994-11-30,2.4159298,2.2793523083333334
1994-12-01,2.1784034,1.9613225333333333
1994-12-02,1.716345,1.5875403375000001
1994-12-03,1.6595259,1.6104978916666666
1994-12-04,1.7722119,1.7263120791666666
1994-12-05,2.1248612,1.9917646875
1994-12-06,1.9728297,1.8046434375
1994-12-07,1.7205995,1.4837543083333333
1994-12-08,1.352828,1.266783175
1994-12-09,1.2808385,1.2487108208333333
1994-12-10,1.5405153,1.4020129875
1994-12-11,2.0441504,1.8208233416666666
1994-12-12,1.8741908,1.7705021166666668
1994-12-13,1.7026829,1.653235325
1994-12-14,1.6215545,1.5063500416666666
1994-12-15,1.420476,1.339751025
1994-12-16,1.2540858,1.11444489875
1994-12-17,1.1378617,1.0694070833333333
1994-12-18,1.5119184,1.325851975
1994-12-19,1.6305971,1.549000575
1994-12-20,1.4325986,1.3078816958333332
1994-12-21,1.1981602,1.1290955083333334
1994-12-22,1.2279105,1.1505883708333333
1994-12-23,1.2344708,1.1227566041666666
1994-12-24,1.2150848,1.1502396875
1994-12-25,1.0554677,0.9896084220833333
1994-12-26,1.018364,0.9620411533333333
1994-12-27,0.95652443,0.9185645054166667
1994-12-28,1.0450569,0.8995310395833334
1994-12-29,0.9326208,0.8885223891666667
1994-12-30,1.0023546,0.9400461125
1994-12-31,1.4401984,1.2098807208333333
1995-01-01,1.696384,1.5570951458333333
1995-01-02,1.9976342,1.794832325
1995-01-03,1.6425291,1.5580052416666665
1995-01-04,1.5551687,1.4027330500000001
1995-01-05,1.3683882,1.2725009625
1995-01-06,1.3414003,1.1883514416666667
1995-01-07,1.4808656,1.392544125
1995-01-08,1.2306827,1.161832025
1995-01-09,1.432146,1.2636109916666667
1995-01-10,1.3268626,1.2913489
1995-01-11,1.6346819,1.3691704416666666
1995-01-12,1.5057319,1.4532179708333333
1995-01-13,1.587833,1.5242567666666667
1995-01-14,1.8560908,1.6967587375
1995-01-15,2.286337,2.176019891666667
1995-01-16,2.124236,1.8776124708333333
1995-01-17,1.8281754,1.645387525
1995-01-18,1.5545597,1.3097105458333334
1995-01-19,1.1192046,1.0791043
1995-01-20,1.051699,1.011607525
1995-01-21,1.186675,1.089149575
1995-01-22,1.1339263,1.0800291958333332
1995-01-23,1.4017731,1.2989170166666666
1995-01-24,1.3865062,1.3181861166666666
1995-01-25,1.1086530000000001,0.9544179724999999
1995-01-26,1.2021632,0.9982439695833334
1995-01-27,1.287402,1.253695
1995-01-28,1.5234315,1.399915375
1995-01-29,1.421289,1.3241942875
1995-01-30,1.3164797,1.2382361833333333
1995-01-31,1.2583998,1.1426895416666667
1995-02-01,1.0200064,0.9771103095833333
1995-02-02,1.0322719,0.9985210008333334
1995-02-03,1.0386884,1.0135169691666666
1995-02-04,1.0217605,0.9821380733333334
1995-02-05,0.9630184,0.8995004075
1995-02-06,0.7989482,0.7459830966666666
1995-02-07,1.2262594,1.0171542754166667
1995-02-08,1.666927,1.460637325
1995-02-09,1.5118501,1.2290878083333334
1995-02-10,1.168509,1.0421582166666667
1995-02-11,1.5351871,1.3567179666666667
1995-02-12,1.5528883,1.4203576
1995-02-13,1.271499,1.183635725
1995-02-14,1.2183758,1.14116695
1995-02-15,1.4428083,1.2585876375
1995-02-16,1.7493144,1.5857304833333332
1995-02-17,2.0842276,1.8528945625
1995-02-18,2.1791773,1.9756669458333334
1995-02-19,2.0937493,2.0306812875
1995-02-20,2.062047,1.8943701708333334
1995-02-21,1.6733497,1.5894442
1995-02-22,1.349328,1.2325026958333334
1995-02-23,1.1296787,1.0310608520833333
1995-02-24,1.321034,1.2532551708333333
1995-02-25,1.2481234,1.2076358166666668
1995-02-26,1.1430676,1.102610625
1995-02-27,1.3664873,1.2785305916666667
1995-02-28,1.5050285,1.4156442041666666
1995-03-01,1.5976187,1.4701938541666666
1995-03-02,1.6739229,1.6038945166666667
1995-03-03,1.4738688,1.429901625
1995-03-04,1.5650567,1.4892276875000001
1995-03-05,1.4741603,1.4355390666666668
1995-03-06,1.5799123,1.4845474833333334
1995-03-07,1.6659616,1.5992051416666666
1995-03-08,1.7961082,1.6824029708333332
1995-03-09,1.6408337,1.5748946791666667
1995-03-10,1.4520866,1.3710086625
1995-03-11,1.2099557,1.1384550083333334
1995-03-12,2.4072366,1.7830057
1995-03-13,2.187562,2.013495595833333
1995-03-14,2.0464938,1.8924229666666665
1995-03-15,2.088346,1.8068504166666666
1995-03-16,1.8644497,1.7124724833333334
1995-03-17,1.6238842,1.550448275
1995-03-18,1.4530016,1.2295407479166667
1995-03-19,0.98438793,0.9167302208333333
1995-03-20,0.8249894,0.7669659891666667
1995-03-21,0.80725557,0.6885073758333333
1995-03-22,0.87143797,0.7907679629166666
1995-03-23,0.9668004,0.9105908504166667
1995-03-24,1.0261834,0.9246784383333333
1995-03-25,0.82244277,0.7417254270833333
1995-03-26,0.84675705,0.7200353083333333
1995-03-27,1.3680276,1.1156126458333333
1995-03-28,1.3668456,1.2383707416666667
1995-03-29,1.0728856,0.9376116675
1995-03-30,0.935275,0.8769805795833333
1995-03-31,1.2158314,1.1119812291666666
1995-04-01,1.2334379,1.1835879791666666
1995-04-02,1.2306195,1.1968294083333333
1995-04-03,1.1970518,1.1218759624999999
1995-04-04,1.0454878,1.0086768804166666
1995-04-05,1.234528,1.1483762458333333
1995-04-06,1.4262847,1.3426148541666667
1995-04-07,1.6102722,1.5421428541666666
1995-04-08,1.344909,1.193647325
1995-04-09,1.0689389,0.9796957529166667
1995-04-10,0.8843797,0.8756189608333333
1995-04-11,0.920747,0.8633306558333333
1995-04-12,1.5671592,1.3649711566666667
1995-04-13,1.7972836,1.570229075
1995-04-14,1.6104984,1.4624383625
1995-04-15,1.4216113,1.3728056333333334
1995-04-16,1.3058538,1.2476420375000001
1995-04-17,1.428498,1.360478025
1995-04-18,1.241487,1.0984330125
1995-04-19,1.1041477,1.046181265
1995-04-20,1.1776128,1.1020143958333333
1995-04-21,1.2383614,1.0567479604166667
1995-04-22,1.6888075,1.457282775
1995-04-23,1.2786318,1.1611267208333333
1995-04-24,1.2626162,1.1991013916666666
1995-04-25,1.3078259,1.216966925
1995-04-26,1.2217689,1.1992253916666666
1995-04-27,1.2685223,1.1850081875
1995-04-28,1.2460839,1.123906825
1995-04-29,0.9720667,0.90212935125
1995-04-30,0.855839,0.8467886812500001
1995-05-01,1.0629628,0.9760719966666667
1995-05-02,1.0464578,1.01734611375
1995-05-03,0.9709419,0.9488241445833333
1995-05-04,0.99408054,0.9709310583333334
1995-05-05,0.9607898,0.9068403433333333
1995-05-06,0.91435885,0.87002804625
1995-05-07,0.93287545,0.9072601625
1995-05-08,0.94573545,0.8856361566666666
1995-05-09,0.9577461,0.8963922241666666
1995-05-10,1.1648388,1.1249705145833333
1995-05-11,1.3738511,1.2792472375
1995-05-12,1.2492537,1.1751990541666666
1995-05-13,0.99977416,0.9478984904166666
1995-05-14,0.98381704,0.8926035258333334
1995-05-15,0.7779634,0.7307398370833333
1995-05-16,0.7169176,0.70409853375
1995-05-17,0.8151316,0.74928837625
1995-05-18,1.029208,0.9766274920833333
1995-05-19,0.9824743,0.9610948495833334
1995-05-20,1.0774779,1.0102902825
1995-05-21,1.2310728,1.1093717083333332
1995-05-22,1.1497163,1.1163377166666666
1995-05-23,1.1249545,1.0897954958333333
1995-05-24,1.2669481,1.1684927333333333
1995-05-25,1.1335158,1.096148575
1995-05-26,1.0835198,1.0171714045833333
1995-05-27,1.0658283,1.0200587333333333
1995-05-28,0.98503387,0.95642836625
1995-05-29,1.1066109,1.0239080441666666
1995-05-30,1.2375251,1.095668115
1995-05-31,1.4136927,1.3706978708333333
1995-06-01,1.6322683,1.533902125
1995-06-02,1.908486,1.7476221166666668
1995-06-03,1.7786763,1.5658846541666667
1995-06-04,1.380067,1.2975455833333334
1995-06-05,1.2561938,1.185761125
1995-06-06,1.3351632,1.2184979583333333
1995-06-07,1.2276902,1.1867575458333333
1995-06-08,1.2315578,1.1829388375
1995-06-09,1.3123502,1.1321777375
1995-06-10,1.180153,1.0920222166666667
1995-06-11,1.1256104,1.0491655625
1995-06-12,1.1316504,1.0461628366666667
1995-06-13,1.2049406,1.152452025
1995-06-14,1.2972136,1.239008375
1995-06-15,1.5813689,1.4184411166666666
1995-06-16,1.5901821,1.5279053833333334
1995-06-17,1.5928698,1.4777781958333334
1995-06-18,1.4826154,1.3657498291666668
1995-06-19,1.3540864,1.2611720416666667
1995-06-20,1.468304,1.2671260958333332
1995-06-21,1.5695759,1.4302633666666666
1995-06-22,1.7807134,1.6036762083333334
1995-06-23,1.7097696,1.4959945375
1995-06-24,1.2781101,1.1571807958333333
1995-06-25,1.088286,0.945169675
1995-06-26,0.8410459,0.75851445375
1995-06-27,0.651461,0.6430469316666667
1995-06-28,0.67305726,0.6616794875
1995-06-29,0.7286669,0.6818015970833333
1995-06-30,0.9774116,0.8594970170833334
1995-07-01,0.9661634,0.92027174375
1995-07-02,1.1745073,1.0932414395833334
1995-07-03,1.3147804,1.2219939958333335
1995-07-04,1.5246854,1.4592560666666667
1995-07-05,1.6007986,1.4186094458333334
1995-07-06,1.1593117,1.0598622833333333
1995-07-07,1.1875622,1.077450375
1995-07-08,1.1333998,1.0618932916666666
1995-07-09,1.2218722,1.155730325
1995-07-10,1.3162643,1.1632779666666666
1995-07-11,1.1899893,1.1497404333333334
1995-07-12,1.2622651,1.1895109291666666
1995-07-13,1.3462287,1.2180362875
1995-07-14,1.373685,1.1401966941666666
1995-07-15,1.1548626,1.0680833133333334
1995-07-16,1.3092685,1.1985938583333333
1995-07-17,1.3090197,1.2054977208333333
1995-07-18,1.5768148,1.3602827291666666
1995-07-19,1.221575,1.1753180708333333
1995-07-20,1.5830032,1.4457764041666668
1995-07-21,1.721912,1.6461623291666667
1995-07-22,1.4780105,1.4087249875
1995-07-23,1.4455547,1.3355113166666666
1995-07-24,1.792429,1.5649834958333333
1995-07-25,1.7391565,1.5396006333333334
1995-07-26,1.6728202,1.5470122291666666
1995-07-27,1.9469014,1.7332417791666668
1995-07-28,1.7230719,1.5826486458333333
1995-07-29,1.6290087,1.39144895
1995-07-30,1.4555645,1.3365878666666666
1995-07-31,1.1512429,1.0424335525
1995-08-01,1.1587143,1.0723948229166667
1995-08-02,1.2542996,1.1567464354166668
1995-08-03,2.060067,1.6741873791666666
1995-08-04,2.232618,1.992009225
1995-08-05,1.6736722,1.3397480916666666
1995-08-06,1.0943651,1.0189466416666666
1995-08-07,1.264254,1.1695930187499999
1995-08-08,1.3063604,1.1886271125
1995-08-09,1.3704448,1.2905177625
1995-08-10,1.3244953,1.233261325
1995-08-11,1.251447,1.1936302291666667
1995-08-12,1.7965112,1.6246268125
1995-08-13,1.5426674,1.364373725
1995-08-14,1.1397434,1.0255174033333334
1995-08-15,0.98028964,0.9138079558333333
1995-08-16,1.3211037,1.1421165654166667
1995-08-17,1.9015082,1.6233505
1995-08-18,1.9412706,1.5330166041666666
1995-08-19,1.2506938,1.1132174833333333
1995-08-20,1.2190115,1.1584063791666666
1995-08-21,1.3156407,1.1868373791666667
1995-08-22,1.4777333,1.3981565291666667
1995-08-23,1.6621772,1.5363256833333334
1995-08-24,1.6928332,1.5266741833333333
1995-08-25,1.9005797,1.6704959625
1995-08-26,1.9801049,1.8800828208333333
1995-08-27,2.4368956,2.095121729166667
1995-08-28,2.250497,1.7631106083333334
1995-08-29,1.3855783,1.1310667616666668
1995-08-30,1.2924265,1.0937533987499999
1995-08-31,1.2800498,1.0429127633333333
1995-09-01,1.0356163,0.9841133558333334
1995-09-02,1.0478665,0.9852557825
1995-09-03,1.0464535,0.98309176875
1995-09-04,2.1207304,1.4672760541666667
1995-09-05,5.346926,3.651897566666667
1995-09-06,6.214504,4.6685581375
1995-09-07,3.137613,2.3129140291666666
1995-09-08,1.4339716,1.2582767166666666
1995-09-09,1.0863867,1.0234732441666667
1995-09-10,1.2626795,1.1331679041666667
1995-09-11,1.2735317,1.2265109583333333
1995-09-12,1.3806765,1.2421192791666666
1995-09-13,1.3596715,1.2789986208333333
1995-09-14,1.4538153,1.2803055166666666
1995-09-15,3.655965,2.627625195833333
1995-09-16,3.0018628,2.5409296125
1995-09-17,1.7662308,1.4105808941666667
1995-09-18,1.0749501,0.9895024383333333
1995-09-19,1.0284789,0.9446537458333333
1995-09-20,1.1051723,1.0434261670833334
1995-09-21,1.248637,1.1356758666666666
1995-09-22,1.3291752,1.1817103375
1995-09-23,1.2087922,1.1407196791666667
1995-09-24,1.2179246,1.023479765
1995-09-25,0.9803536,0.91775445875
1995-09-26,0.9938616,0.9487117629166667
1995-09-27,1.2680826,1.1154593375
1995-09-28,1.5709436,1.3706372708333334
1995-09-29,1.4822738,1.3277611916666667
1995-09-30,1.2850301,1.1819199791666666
1995-10-01,1.0703665,1.00139551375
1995-10-02,0.96230966,0.91504676375
1995-10-03,0.99297714,0.9382800870833333
1995-10-04,1.1459503,1.0939119083333333
1995-10-05,1.5170289,1.3810997208333333
1995-10-06,1.6586906,1.5560192166666666
1995-10-07,1.6606324,1.5785660708333333
1995-10-08,1.5376134,1.4593539458333333
1995-10-09,1.7233746,1.6593067416666667
1995-10-10,1.889376,1.5636092791666667
1995-10-11,1.5386174,1.4155881166666666
1995-10-12,1.3144519,1.1671226
1995-10-13,1.0795143,1.0279930916666666
1995-10-14,1.0456582,0.9980583133333334
1995-10-15,1.0352886,0.99475842375
1995-10-16,1.0422364,0.9668062320833334
1995-10-17,1.0010365,0.93756362
1995-10-18,1.107639,1.03506751125
1995-10-19,1.0981152,1.06161085
1995-10-20,1.0747728,1.0365820833333332
1995-10-21,1.0123699,0.9548485066666667
1995-10-22,0.9998269,0.95841166
1995-10-23,1.4422113,1.12551417875
1995-10-24,1.6021738,1.4576704291666667
1995-10-25,1.3860817,1.3596932916666666
1995-10-26,1.3672423,1.2616320375
1995-10-27,1.1667571,1.0955964958333333
1995-10-28,1.0179794,0.9868066516666667
1995-10-29,1.1396457,1.0729766125
1995-10-30,1.3102318,1.20789885
1995-10-31,1.626933,1.5321275625
1995-11-01,1.8249274,1.7467692791666667
1995-11-02,1.9934413,1.9144489916666667
1995-11-03,2.0521188,1.9214560791666666
1995-11-04,2.1398618,1.9690644833333333
1995-11-05,1.8947225,1.7186921125
1995-11-06,1.4748656,1.3324333416666667
1995-11-07,1.2673378,1.1396209041666667
1995-11-08,1.1515958,1.0994312916666666
1995-11-09,1.0795556,1.0369092966666666
1995-11-10,1.1663635,1.1040891845833334
1995-11-11,1.3968859,1.3041237208333334
1995-11-12,1.2053185,1.154126325
1995-11-13,1.130566,1.0891046625
1995-11-14,1.2018672,1.1281533208333334
1995-11-15,1.1425595,1.0638148125
1995-11-16,1.1540616,1.077828125
1995-11-17,1.5814192,1.3848735041666667
1995-11-18,1.5575924,1.466424575
1995-11-19,1.4531629,1.4020492333333334
1995-11-20,1.5443884,1.4390833041666666
1995-11-21,1.3514161,1.3280169291666666
1995-11-22,1.3534594,1.2788336125
1995-11-23,1.3583943,1.2951994125
1995-11-24,1.6692684,1.5432958375
1995-11-25,1.8653435,1.7034054083333334
1995-11-26,1.463337,1.260659675
1995-11-27,1.1501951,1.0900486375
1995-11-28,1.7042104,1.5148885208333334
1995-11-29,1.7951347,1.6910056
1995-11-30,1.6463051,1.5536850166666667
1995-12-01,1.3913308,1.306391275
1995-12-02,1.3466657,1.2773706583333333
1995-12-03,1.500704,1.3636780416666667
1995-12-04,1.7496969,1.6475935083333333
1995-12-05,1.5484499,1.4179290541666667
1995-12-06,1.3117697,1.2616119791666667
1995-12-07,1.2721524,1.1628722875
1995-12-08,1.2419093,1.0433697545833334
1995-12-09,1.663517,1.5294433125
1995-12-10,1.6453263,1.5060879166666667
1995-12-11,1.57535,1.4983992208333334
1995-12-12,1.7427411,1.5648607833333332
1995-12-13,1.878028,1.76739215
1995-12-14,2.0864103,1.7572852125
1995-12-15,1.7193741,1.6257184125
1995-12-16,1.9669718,1.82595485
1995-12-17,1.5957556,1.4220349125
1995-12-18,1.377941,1.2378275791666666
1995-12-19,1.58776,1.4651235791666666
1995-12-20,1.552207,1.5041287708333333
1995-12-21,1.4105381,1.1300700195833333
1995-12-22,0.8604235,0.8004812045833334
1995-12-23,0.9234471,0.8795552233333334
1995-12-24,1.0653225,1.0206165820833333
1995-12-25,0.99316007,0.90290830125
1995-12-26,0.81567883,0.7775454125
1995-12-27,0.86459684,0.8241924504166667
1995-12-28,1.1953105,1.0350215458333334
1995-12-29,1.3867348,1.2878505666666666
1995-12-30,1.5525441,1.4008426666666667
1995-12-31,1.717846,1.5731368458333332
1996-01-01,1.4487102,1.3256490875
1996-01-02,1.1926044,1.0997121375
1996-01-03,1.0845664,1.04534106125
1996-01-04,1.2708777,1.1966885458333334
1996-01-05,1.1172285,1.0597047041666667
1996-01-06,1.4905753,1.3063861208333334
1996-01-07,2.0205412,1.8797070249999999
1996-01-08,1.8468759,1.6750903916666666
1996-01-09,1.3737957,1.1949295833333333
1996-01-10,1.3362247,1.1895377375
1996-01-11,1.2865615,1.2203707666666668
1996-01-12,1.6972522,1.4698614083333335
1996-01-13,1.5642773,1.4218784708333334
1996-01-14,1.3432095,1.1981763708333333
1996-01-15,1.3264234,1.2304109166666666
1996-01-16,1.5380838,1.404320225
1996-01-17,2.0651436,1.9289646125
1996-01-18,2.2170177,2.092949866666667
1996-01-19,2.1642735,2.07973805
1996-01-20,2.4056349,2.2367402666666667
1996-01-21,2.3107932,2.1708379208333333
1996-01-22,2.1263244,1.9457606333333333
1996-01-23,1.6683389,1.4747713458333334
1996-01-24,1.7842818,1.5880017125
1996-01-25,1.7675127,1.6469556583333333
1996-01-26,1.735494,1.6726038125
1996-01-27,1.8072538,1.7060732166666668
1996-01-28,2.400648,2.1213637125
1996-01-29,2.3788288,2.2413088208333334
1996-01-30,2.1601593,2.0435488416666665
1996-01-31,2.1866517,2.0570356708333333
1996-02-01,2.0605726,1.9569472625
1996-02-02,2.5659413,2.269368666666667
1996-02-03,2.5341158,2.386765479166667
1996-02-04,2.3561926,2.180737420833333
1996-02-05,2.4226532,2.1499102458333335
1996-02-06,2.2426212,2.0277262875
1996-02-07,1.8152624,1.7031437166666668
1996-02-08,1.5411793,1.4409051458333333
1996-02-09,1.334957,1.2298420083333332
1996-02-10,1.1305729,1.1033778875
1996-02-11,1.4876546,1.2886572375
1996-02-12,1.5632697,1.4785718708333333
1996-02-13,1.4083822,1.1911418208333333
1996-02-14,1.1946756,1.07952396375
1996-02-15,1.2250801,1.1591501625
1996-02-16,1.3097367,1.2549132083333334
1996-02-17,1.1939828,1.1548611541666667
1996-02-18,1.0551462,1.0044811825
1996-02-19,1.2707803,1.2002808125
1996-02-20,1.3421462,1.2944106833333333
1996-02-21,1.455366,1.3773613833333334
1996-02-22,1.3554313,1.2987993875
1996-02-23,1.3291094,1.2631475958333334
1996-02-24,1.366876,1.3008569041666667
1996-02-25,1.2883992,1.2272250458333334
1996-02-26,1.3700169,1.2628306875
1996-02-27,1.1595068,1.1102901875
1996-02-28,1.133173,1.0890113791666667
1996-02-29,1.227032,1.1779578333333334
1996-03-01,1.4794928,1.3484831458333333
1996-03-02,1.7262049,1.5372661541666668
1996-03-03,1.9358097,1.7997675125000001
1996-03-04,1.7556682,1.6428175166666668
1996-03-05,1.8449106,1.7059704416666668
1996-03-06,2.04291,1.9561068458333333
1996-03-07,2.3660603,2.1723792333333334
1996-03-08,2.2162182,2.119820004166667
1996-03-09,2.1944401,2.018244870833333
1996-03-10,1.9728799,1.8812667708333333
1996-03-11,2.2112284,2.1083222666666668
1996-03-12,1.9231755,1.8314339166666667
1996-03-13,1.6049355,1.4481413708333333
1996-03-14,1.371228,1.3305993208333333
1996-03-15,1.2847118,1.1918926916666668
1996-03-16,1.1243294,1.0688959875
1996-03-17,1.0591052,1.0235831458333333
1996-03-18,1.1907746,1.1298343208333335
1996-03-19,1.2498876,1.1688541583333334
1996-03-20,1.0831,0.9566928191666666
1996-03-21,1.0032903,0.9021154333333333
1996-03-22,0.998,0.9767559929166667
1996-03-23,1.1515877,1.0028106716666667
1996-03-24,1.3740494,1.2272596666666666
1996-03-25,1.7153753,1.5654497583333333
1996-03-26,1.8601408,1.6469816166666666
1996-03-27,2.5224395,2.2972075708333333
1996-03-28,2.3802497,2.19810505
1996-03-29,2.2210054,2.113595166666667
1996-03-30,1.7867117,1.4109418833333334
1996-03-31,1.1443353,1.0116912608333333
1996-04-01,1.0288175,0.9829412008333334
1996-04-02,1.2616239,1.16641241375
1996-04-03,1.1461601,1.0342687329166667
1996-04-04,0.9357999,0.8977002008333334
1996-04-05,1.1544261,1.0831672625
1996-04-06,1.1248052,1.0766400916666667
1996-04-07,1.2120183,1.1684392083333333
1996-04-08,1.3824147,1.3319303208333333
1996-04-09,1.6240889,1.5057884458333333
1996-04-10,1.6687046,1.5897728875
1996-04-11,1.4614515,1.3154060458333334
1996-04-12,1.1668067,1.0741750541666666
1996-04-13,2.0130816,1.714887825
1996-04-14,1.8009132,1.7107329916666667
1996-04-15,1.6018832,1.4716053625
1996-04-16,1.504272,1.3747089541666666
1996-04-17,1.2106953,1.13378235
1996-04-18,1.1405579,1.0859588958333333
1996-04-19,1.1966943,1.1068090791666667
1996-04-20,1.203375,1.1645654541666666
1996-04-21,1.3857261,1.2735935791666666
1996-04-22,1.6113656,1.5517134791666667
1996-04-23,1.7924888,1.6848733916666667
1996-04-24,2.0104532,1.8822596916666667
1996-04-25,1.7905217,1.6356788333333334
1996-04-26,1.8260107,1.6842896958333333
1996-04-27,1.8244615,1.7496720458333332
1996-04-28,2.008857,1.8847100833333332
