date,year,month,weekday,n_trips,n_csl_trips,all_all,csl_all,max_wind_ms,max_wind_kt,max_gust_ms,max_gust_kt,max_swh_m,population,csl_trips_per_1k,all_trips_per_1k,csl_lbs_per_1k,all_lbs_per_1k,is_sunday,wind_ok,wave_ok,fdi,fdi_rolling
1992-07-21,1992,7,Tuesday,18.0,0.0,998.0,0.0,9.059148422413108,17.609575744999912,12.565611,24.425593705833393,1.3316858,105712,0.0,0.17027395186922958,0.0,9.440744664749507,0,0,1,0,197.0
1992-07-22,1992,7,Wednesday,24.0,3.0,1038.0,85.0,10.003496348447978,19.445241257665725,14.066805,27.34368139115445,1.7372338,105712,0.028378991978204933,0.22703193582563946,0.8040714393824732,9.819131224458907,0,0,1,0,196.0
1992-07-23,1992,7,Thursday,15.0,0.0,568.0,0.0,10.571405252163451,20.549167850974985,15.44484,30.0223671329316,1.9262521,105712,0.0,0.14189495989102469,0.0,5.3730891478734675,0,0,0,0,196.0
1992-07-24,1992,7,Friday,20.0,3.0,1573.0,77.0,9.740347476614469,18.93372077310244,13.313531,25.879433876794188,1.8200691,105712,0.028378991978204933,0.18919327985469958,0.7283941274405933,14.88005146057212,0,0,0,0,196.0
1992-07-25,1992,7,Saturday,32.0,4.0,2739.0,89.0,9.308918175029081,18.095089302391134,13.01549,25.3000885211501,1.6209785,105712,0.03783865597093991,0.3027092477675193,0.8419100953534131,25.910019676101104,0,0,1,0,195.0
1992-07-26,1992,7,Sunday,15.0,0.0,621.0,0.0,9.613559669347485,18.68726499254733,13.036221,25.34038636127229,1.7014806,105712,0.0,0.14189495989102469,0.0,5.874451339488421,1,0,1,0,195.0
1992-07-27,1992,7,Monday,17.0,3.0,1681.0,76.0,8.603496139782306,16.723858566052108,12.134766,23.588098026539342,1.3913692,105712,0.028378991978204933,0.16081428787649463,0.7189344634478583,15.901695171787498,0,0,1,0,194.0
1992-07-28,1992,7,Tuesday,19.0,3.0,970.0,108.0,9.663251645697736,18.783858466972976,13.106601,25.477194136478488,1.5528661,105712,0.028378991978204933,0.17973361586196457,1.0216437112153776,9.17587407295293,0,0,1,0,193.00000000000003
1992-07-29,1992,7,Wednesday,18.0,3.0,980.0,115.0,8.976582367085951,17.449080173291186,12.015226,23.35573085620474,1.414627,105712,0.028378991978204933,0.17027395186922958,1.0878613591645223,9.270470712880279,0,0,1,0,193.00000000000003
1992-07-30,1992,7,Thursday,17.0,0.0,738.0,0.0,7.693700552988587,14.955357427636818,10.433285,20.28068355984965,1.1796385,105712,0.0,0.16081428787649463,0.0,6.9812320266384145,0,1,1,1,194.0
1992-07-31,1992,7,Friday,17.0,3.0,1007.0,115.0,6.837608451392371,13.291247513016494,10.031231,19.49915310726719,1.0145524,105712,0.028378991978204933,0.16081428787649463,1.0878613591645223,9.525881640684124,0,1,1,1,194.0
1992-08-01,1992,8,Saturday,28.0,3.0,1980.0,69.0,7.8449033268405115,15.249272106461598,10.480825,20.37309392690425,1.2068516,105712,0.028378991978204933,0.2648705917965794,0.6527168154987135,18.730134705615257,0,1,1,1,194.0
1992-08-02,1992,8,Sunday,15.0,0.0,374.0,0.0,8.646604805194764,16.807655107785365,12.447079,24.19518593074471,1.374002,105712,0.0,0.14189495989102469,0.0,3.537914333282882,1,0,1,0,193.00000000000003
1992-08-03,1992,8,Monday,25.0,0.0,1171.0,0.0,7.902487517210639,15.36120681762368,10.835984,21.06346779212816,1.2606754,105712,0.0,0.23649159981837448,0.0,11.07726653549266,0,1,1,1,193.00000000000003
1992-08-04,1992,8,Tuesday,26.0,3.0,2206.0,106.0,8.510482900732034,16.543055293827184,10.246779,19.91814489939771,1.3441907,105712,0.028378991978204933,0.2459512638111094,1.0027243832299075,20.86801876797336,0,0,1,0,191.99999999999997
1992-08-05,1992,8,Wednesday,25.0,0.0,1025.0,0.0,9.013975397793187,17.521766409995845,12.71148,24.709140357745202,1.4816184,105712,0.0,0.23649159981837448,0.0,9.696155592553353,0,0,1,0,191.99999999999997
1992-08-06,1992,8,Thursday,21.0,0.0,1251.0,0.0,8.16604076780958,15.873513351622021,10.919998,21.22677794311102,1.2834208,105712,0.0,0.19865294384743454,0.0,11.834039654911457,0,1,1,1,193.00000000000003
1992-08-07,1992,8,Friday,26.0,4.0,1848.0,144.0,8.482960262526191,16.48955556520049,11.481402,22.31806001517498,1.3992399,105712,0.03783865597093991,0.2459512638111094,1.3621916149538367,17.48145905857424,0,1,1,1,194.0
1992-08-08,1992,8,Saturday,41.0,4.0,2260.0,92.0,8.605986294115763,16.728699038832445,11.5491905,22.449830317385345,1.4383165,105712,0.03783865597093991,0.38784622370213406,0.8702890873316179,21.378840623581052,0,0,1,0,194.0
1992-08-09,1992,8,Sunday,13.0,0.0,523.0,0.0,7.895232140358585,15.347103493306943,10.315816,20.05234209145384,1.1797254,105712,0.0,0.1229756319055547,0.0,4.947404268200393,1,1,1,1,194.0
1992-08-10,1992,8,Monday,26.0,3.0,3422.0,66.0,8.238349172542337,16.01406964574248,11.040633,21.46127362316217,1.2299197,105712,0.028378991978204933,0.2459512638111094,0.6243378235205086,32.37097018313909,0,1,1,1,195.0
1992-08-11,1992,8,Tuesday,24.0,3.0,2059.0,117.0,9.292693558661462,18.063551171262574,15.2579365,29.659055794294886,1.5678458,105712,0.028378991978204933,0.22703193582563946,1.1067806871499923,19.47744816104132,0,0,1,0,195.0
1992-08-12,1992,8,Wednesday,24.0,4.0,1283.0,148.0,8.37826433038387,16.286042954380225,10.957309,21.299304724877413,1.3287522,105712,0.03783865597093991,0.22703193582563946,1.4000302709247767,12.136748902678976,0,1,1,1,195.0
1992-08-13,1992,8,Thursday,21.0,3.0,938.0,81.0,8.539612614509586,16.599678927448952,11.730886,22.80301811391814,1.3278537,105712,0.028378991978204933,0.19865294384743454,0.7662327834115332,8.873164825185409,0,0,1,0,194.0
1992-08-14,1992,8,Friday,26.0,3.0,1450.0,99.0,9.580658621087284,18.623310471171514,13.195785,25.650553963474653,1.4076114,105712,0.028378991978204933,0.2459512638111094,0.9365067352807629,13.71651278946572,0,0,1,0,193.00000000000003
1992-08-15,1992,8,Saturday,40.0,4.0,2232.0,62.0,8.739771551753307,16.988756774734416,11.969844,23.26751530555956,1.423657,105712,0.03783865597093991,0.37838655970939916,0.5864991675495687,21.11397003178447,0,0,1,0,191.99999999999997
1992-08-16,1992,8,Sunday,12.0,0.0,748.0,0.0,9.579778207275483,18.621599083634525,12.426887,24.155935822802633,1.5109333,105712,0.0,0.11351596791281973,0.0,7.075828666565764,1,0,1,0,191.99999999999997
1992-08-17,1992,8,Monday,25.0,0.0,1219.0,0.0,9.19652207200831,17.876608756836738,12.121804,23.56290191425996,1.7777882,105712,0.0,0.23649159981837448,0.0,11.531330407143937,0,0,0,0,191.99999999999997
1992-08-18,1992,8,Tuesday,19.0,0.0,1173.0,0.0,9.366041102183196,18.206127389592332,12.807511,24.89580968796439,1.6237949,105712,0.0,0.17973361586196457,0.0,11.096185863478128,0,0,1,0,190.99999999999997
1992-08-19,1992,8,Wednesday,25.0,0.0,1680.0,0.0,8.495241760456803,16.513428887281858,11.144942,21.664034098069582,1.4495081,105712,0.0,0.23649159981837448,0.0,15.892235507794762,0,1,1,1,190.99999999999997
1992-08-20,1992,8,Thursday,20.0,0.0,1249.0,0.0,6.571609302418434,12.774186532938817,8.711979,16.93473237614571,1.070684,105712,0.0,0.18919327985469958,0.0,11.815120326925989,0,1,1,1,190.99999999999997
1992-08-21,1992,8,Friday,26.0,0.0,1977.0,0.0,6.848438432441601,13.312299312005845,9.418403,18.30791077614947,1.0064304,105712,0.0,0.2459512638111094,0.0,18.701755713637052,0,1,1,1,191.99999999999997
1992-08-22,1992,8,Saturday,35.0,3.0,2028.0,82.0,7.471108374856043,14.522672848656775,10.599003,20.60281358104347,1.121644,105712,0.028378991978204933,0.33108823974572427,0.7756924474042681,19.184198577266535,0,1,1,1,191.99999999999997
1992-08-23,1992,8,Sunday,11.0,0.0,461.0,0.0,7.90298376656249,15.362171449191942,10.848809,21.088397597712408,1.2733966,105712,0.0,0.10405630392008476,0.0,4.360905100650824,1,1,1,1,191.99999999999997
1992-08-24,1992,8,Monday,19.0,0.0,898.0,0.0,6.870409834697805,13.355008301219138,8.786413,17.07942049691437,1.0483221,105712,0.0,0.17973361586196457,0.0,8.494778265476011,0,1,1,1,191.99999999999997
1992-08-25,1992,8,Tuesday,21.0,0.0,1277.0,0.0,5.706108752104511,11.091788057119128,8.321558,16.175814666515418,0.7693016,105712,0.0,0.19865294384743454,0.0,12.079990918722567,0,1,1,1,193.00000000000003
1992-08-26,1992,8,Wednesday,20.0,3.0,773.0,14.0,8.68123033206015,16.874961747395993,11.177587,21.72749090144563,1.1814029,105712,0.028378991978204933,0.18919327985469958,0.1324352958982897,7.3123202663841385,0,0,1,0,193.00000000000003
1992-08-27,1992,8,Thursday,17.0,0.0,1532.0,0.0,8.958668871216137,17.41425912304801,12.497477,24.29315180535173,1.4786757,105712,0.0,0.16081428787649463,0.0,14.492205236869987,0,0,1,0,191.99999999999997
1992-08-28,1992,8,Friday,19.0,0.0,2196.0,0.0,9.368038296590928,18.21000962493726,12.531752,24.35977707524648,1.5200005,105712,0.0,0.17973361586196457,0.0,20.77342212804601,0,0,1,0,190.99999999999997
1992-08-29,1992,8,Saturday,40.0,3.0,2401.0,57.0,9.252142381787799,17.98472598953369,12.528903,24.35423906229447,1.5268832,105712,0.028378991978204933,0.37838655970939916,0.5392008475858937,22.71265324655668,0,0,1,0,190.0
1992-08-30,1992,8,Sunday,10.0,0.0,517.0,0.0,8.730723615072113,16.97116899287081,11.696437,22.73605461508213,1.410258,105712,0.0,0.09459663992734979,0.0,4.890646284243983,1,0,1,0,189.0
1992-08-31,1992,8,Monday,10.0,0.0,460.0,0.0,7.2151470292347515,14.02512379731784,9.962744,19.36602502968056,1.3138869,105712,0.0,0.09459663992734979,0.0,4.351445436658089,0,1,1,1,189.0
1992-09-01,1992,9,Tuesday,10.0,0.0,749.0,0.0,7.9648652237418425,15.482459378763197,11.241374,21.85148290992926,1.2305081,105712,0.0,0.09459663992734979,0.0,7.085288330558498,0,1,1,1,189.0
1992-09-02,1992,9,Wednesday,26.0,0.0,1182.0,0.0,9.793553532938951,19.037145072523412,14.174539,27.553099533440108,1.6412578,105712,0.0,0.2459512638111094,0.0,11.181322839412745,0,0,1,0,188.0
1992-09-03,1992,9,Thursday,21.0,4.0,683.0,118.0,11.682918664249309,22.70977707261918,17.088387,33.217166912937635,1.8575451,105712,0.03783865597093991,0.19865294384743454,1.1162403511427275,6.46095050703799,0,0,0,0,187.0
1992-09-04,1992,9,Friday,22.0,3.0,1326.0,65.0,10.22885874889986,19.883310718037286,13.99807,27.2100712401343,1.7329992,105712,0.028378991978204933,0.20811260784016952,0.6148781595277736,12.543514454366582,0,0,1,0,186.0
1992-09-05,1992,9,Saturday,41.0,0.0,2209.0,0.0,8.940745799280492,17.37941945842203,12.4379425,24.177425995561826,1.5736738,105712,0.0,0.38784622370213406,0.0,20.89639775995157,0,0,1,0,185.0
1992-09-06,1992,9,Sunday,17.0,0.0,878.0,0.0,8.650786784736058,16.815784225674,11.550893,22.45313971262957,1.4199541,105712,0.0,0.16081428787649463,0.0,8.305584985621312,1,0,1,0,184.0
1992-09-07,1992,9,Monday,19.0,0.0,1007.0,0.0,6.873825985328346,13.361648766799327,9.727677,18.90909133694973,1.0856992,105712,0.0,0.17973361586196457,0.0,9.525881640684124,0,1,1,1,184.0
1992-09-08,1992,9,Tuesday,16.0,0.0,815.0,0.0,5.2114303472982435,10.130210165614477,7.5049853,14.588524322935998,0.8633799,105712,0.0,0.15135462388375964,0.0,7.709626154079007,0,1,1,1,184.0
1992-09-09,1992,9,Wednesday,28.0,3.0,1966.0,165.0,7.620238823867806,14.812559250259515,10.151401,19.73274489963049,1.1886432,105712,0.028378991978204933,0.2648705917965794,1.5608445588012714,18.597699409716967,0,1,1,1,185.0
